season,season_type,player_id,player_name,position,recent_team,carries,carries_per_game,receptions,receptions_per_game,targets,rushing_yards,rushing_tds
2024,REG,00-0033923,K.Hunt,RB,KC,41,20.5,3,1.5,4,171.0,1
2024,REG,00-0032764,D.Henry,RB,BAL,119,19.8,6,1.0,8,704.0,8
2024,REG,00-0037525,J.Mason,RB,SF,114,19.0,8,1.3,10,609.0,3
2024,REG,00-0037840,K.Williams,RB,LA,95,19.0,14,2.8,15,360.0,6
2024,REG,00-0034844,S.Barkley,RB,PHI,91,18.2,14,2.8,17,482.0,4
2024,REG,00-0035700,J.Jacobs,RB,GB,108,18.0,11,1.8,14,464.0,1
2024,REG,00-0036223,J.Taylor,RB,IND,72,18.0,6,1.5,10,349.0,4
2024,REG,00-0033897,J.Mixon,RB,HOU,52,17.3,8,2.7,11,286.0,2
2024,REG,00-0033906,A.Kamara,RB,NO,104,17.3,28,4.7,36,428.0,6
2024,REG,00-0037197,I.Pacheco,RB,KC,34,17.0,7,3.5,8,135.0,1
2024,REG,00-0036158,J.Dobbins,RB,LAC,81,16.2,12,2.4,13,438.0,3
2024,REG,00-0036893,N.Harris,RB,PIT,96,16.0,14,2.3,19,376.0,1
2024,REG,00-0035261,T.Pollard,RB,TEN,78,15.6,16,3.2,19,339.0,3
2024,REG,00-0036875,R.Stevenson,RB,NE,77,15.4,13,2.6,17,356.0,3
2024,REG,00-0036275,D.Swift,RB,CHI,91,15.2,19,3.2,23,325.0,3
2024,REG,00-0033553,J.Conner,RB,ARI,90,15.0,12,2.0,15,403.0,3
2024,REG,00-0035685,D.Montgomery,RB,DET,75,15.0,10,2.0,10,351.0,6
2024,REG,00-0037746,B.Robinson,RB,WAS,73,14.6,8,1.6,11,325.0,5
2024,REG,00-0036555,C.Hubbard,RB,CAR,86,14.3,22,3.7,24,485.0,2
2024,REG,00-0033293,A.Jones,RB,MIN,71,14.2,17,3.4,20,350.0,1
2024,REG,00-0035250,D.Singletary,RB,NYG,56,14.0,10,2.5,11,221.0,2
2024,REG,00-0037248,J.Cook,RB,BUF,70,14.0,11,2.2,13,309.0,4
2024,REG,00-0038120,B.Hall,RB,NYJ,83,13.8,26,4.3,34,310.0,2
2024,REG,00-0038542,B.Robinson,RB,ATL,82,13.7,21,3.5,23,380.0,3
2024,REG,00-0039139,J.Gibbs,RB,DET,66,13.2,14,2.8,18,348.0,3
2024,REG,00-0038134,K.Walker,RB,SEA,51,12.8,21,5.2,24,234.0,5
2024,REG,00-0031687,R.Mostert,RB,MIA,25,12.5,4,2.0,5,89.0,0
2024,REG,00-0038040,Z.White,RB,LV,49,12.2,5,1.2,7,152.0,0
2024,REG,00-0039040,D.Achane,RB,MIA,56,11.2,21,4.2,23,183.0,1
2024,REG,00-0036251,Z.Moss,RB,CIN,63,10.5,16,2.7,20,224.0,2
2024,REG,00-0037256,R.White,RB,TB,51,10.2,17,3.4,19,187.0,0
2024,REG,00-0036139,R.Dowdle,RB,DAL,59,9.8,16,2.7,20,246.0,0
2024,REG,00-0036997,J.Williams,RB,DEN,59,9.8,20,3.3,26,213.0,0
2024,REG,00-0039361,B.Irving,RB,TB,58,9.7,10,1.7,12,328.0,2
2024,REG,00-0034184,G.Edwards,RB,LAC,38,9.5,1,0.2,1,113.0,0
2024,REG,00-0036973,T.Etienne,RB,JAX,56,9.3,16,2.7,23,230.0,2
2024,REG,00-0037263,T.Allgeier,RB,ATL,51,8.5,7,1.2,7,283.0,1
2024,REG,00-0038597,C.Brown,RB,CIN,51,8.5,12,2.0,15,283.0,3
2024,REG,00-0037276,T.Chandler,RB,MIN,42,8.4,6,1.2,6,147.0,0
2024,REG,00-0037267,J.Ford,RB,CLE,50,8.3,20,3.3,23,264.0,1
2024,REG,00-0038555,T.Bigsby,RB,JAX,41,8.2,1,0.2,1,297.0,2
2024,REG,00-0039165,Z.Charbonnet,RB,SEA,49,8.2,19,3.2,23,187.0,3
2024,REG,00-0036328,A.Gibson,RB,NE,48,8.0,11,1.8,13,226.0,0
2024,REG,00-0036414,C.Akers,RB,HOU,40,8.0,4,0.8,7,147.0,1
2024,REG,00-0039384,T.Tracy,RB,NYG,47,7.8,11,1.8,14,208.0,1
2024,REG,00-0033925,D.Foreman,RB,CLE,39,7.8,5,1.0,5,124.0,0
2024,REG,00-0034972,A.Mattison,RB,LV,46,7.7,14,2.3,18,158.0,3
2024,REG,00-0039875,R.Davis,RB,BUF,46,7.7,7,1.2,8,172.0,1
2024,REG,00-0039021,R.Johnson,RB,CHI,30,7.5,6,1.5,8,89.0,3
2024,REG,00-0036984,T.Sermon,RB,IND,37,7.4,7,1.4,7,91.0,2
2024,REG,00-0039874,J.Wright,RB,MIA,29,7.2,0,0.0,1,139.0,0
2024,REG,00-0038797,E.Wilson,RB,GB,42,7.0,6,1.0,9,210.0,0
2024,REG,00-0039032,T.Spears,RB,TEN,33,6.6,12,2.4,12,114.0,1
2024,REG,00-0039325,C.Steele,RB,KC,33,6.6,2,0.4,5,117.0,0
2024,REG,00-0039738,B.Corum,RB,LA,13,6.5,1,0.5,1,53.0,0
2024,REG,00-0033045,E.Elliott,RB,DAL,38,6.3,6,1.0,9,115.0,1
2024,REG,00-0035567,C.Reynolds,RB,DET,6,6.0,0,0.0,0,21.0,0
2024,REG,00-0038794,J.McLaughlin,RB,DEN,36,6.0,12,2.0,13,116.0,1
2024,REG,00-0039811,M.Lloyd,RB,GB,6,6.0,1,1.0,1,15.0,0
2024,REG,00-0039921,T.Benson,RB,ARI,30,6.0,2,0.4,2,107.0,0
2024,REG,00-0039794,B.Allen,RB,NYJ,35,5.8,8,1.3,13,151.0,1
2024,REG,00-0033699,A.Ekeler,RB,WAS,28,5.6,15,3.0,16,171.0,1
2024,REG,00-0037258,D.Pierce,RB,HOU,11,5.5,1,0.5,1,92.0,1
2024,REG,00-0038951,S.Tucker,RB,TB,16,5.3,4,1.3,4,143.0,1
2024,REG,00-0035243,M.Sanders,RB,CAR,30,5.0,11,1.8,15,98.0,1
2024,REG,00-0035973,P.Taylor,RB,SF,5,5.0,1,1.0,1,16.0,0
2024,REG,00-0037228,J.Warren,RB,PIT,20,5.0,8,2.0,8,61.0,0
2024,REG,00-0039757,T.Jennings,RB,NE,5,5.0,0,0.0,0,13.0,0
2024,REG,00-0033948,J.Williams,RB,NO,27,4.5,4,0.7,6,103.0,1
2024,REG,00-0033955,J.McNichols,RB,WAS,18,4.5,1,0.2,1,122.0,3
2024,REG,00-0039363,I.Guerendo,RB,SF,22,4.4,0,0.0,0,140.0,0
2024,REG,00-0037120,T.Goodson,RB,IND,13,4.3,8,2.7,9,77.0,0
2024,REG,00-0030578,C.Patterson,RB,PIT,16,4.0,5,1.2,7,92.0,0
2024,REG,00-0034208,M.Boone,RB,CAR,4,4.0,0,0.0,0,7.0,0
2024,REG,00-0039391,K.Vidal,RB,LAC,4,4.0,2,2.0,2,11.0,0
2024,REG,00-0037085,T.Badie,RB,DEN,11,3.7,3,1.0,3,86.0,0
2024,REG,00-0033854,D.Ogunbowale,RB,HOU,21,3.5,15,2.5,16,48.0,0
2024,REG,00-0036096,J.Taylor,RB,HOU,7,3.5,2,1.0,3,21.0,0
2024,REG,00-0038685,C.Brooks,RB,GB,7,3.5,0,0.0,0,24.0,0
2024,REG,00-0034975,J.Hill,RB,BAL,20,3.3,18,3.0,21,95.0,0
2024,REG,00-0035628,D.Johnson,RB,JAX,16,3.2,4,0.8,6,67.0,0
2024,REG,00-0038098,P.Strong,RB,CLE,12,3.0,5,1.2,9,50.0,0
2024,REG,00-0038636,K.McIntosh,RB,SEA,3,3.0,0,0.0,0,11.0,0
2024,REG,00-0039798,I.Davis,RB,NYJ,3,3.0,0,0.0,0,6.0,0
2024,REG,00-0032104,A.Abdullah,RB,LV,11,2.8,10,2.5,12,67.0,1
2024,REG,00-0034115,J.Wilson,RB,MIA,8,2.7,2,0.7,2,40.0,0
2024,REG,00-0036906,K.Herbert,RB,CHI,8,2.7,2,0.7,2,16.0,1
2024,REG,00-0035924,J.Ward,RB,PIT,5,2.5,0,0.0,0,22.0,0
2024,REG,00-0037557,R.Rivers,RB,LA,10,2.5,1,0.2,1,51.0,0
2024,REG,00-0037617,H.Haskins,RB,LAC,5,2.5,0,0.0,0,16.0,0
2024,REG,00-0038678,J.Mims,RB,NO,5,2.5,2,1.0,4,16.0,0
2024,REG,00-0035537,T.Johnson,RB,BUF,14,2.3,4,0.7,6,76.0,1
2024,REG,00-0038622,D.Vaughn,RB,DAL,7,2.3,2,0.7,3,20.0,0
2024,REG,00-0033526,S.Perine,RB,KC,11,2.2,6,1.2,9,39.0,1
2024,REG,00-0038396,E.Gray,RB,NYG,11,2.2,4,0.8,5,24.0,0
2024,REG,00-0035806,J.Hasty,RB,NE,8,2.0,1,0.2,3,34.0,0
2024,REG,00-0037450,T.McAllister,RB,LV,2,2.0,0,0.0,0,11.0,0
2024,REG,00-0037609,A.Shampklin,RB,PIT,6,2.0,0,0.0,0,17.0,0
2024,REG,00-0038705,E.Demercado,RB,ARI,12,2.0,9,1.5,11,102.0,0
2024,REG,00-0039373,A.Estime,RB,DEN,4,2.0,0,0.0,0,27.0,0
2024,REG,00-0036919,K.Gainwell,RB,PHI,8,1.6,3,0.6,6,40.0,0
2024,REG,00-0035311,M.Gaskin,RB,MIN,3,1.5,1,0.5,1,-1.0,0
2024,REG,00-0035594,T.Homer,RB,CHI,3,1.5,0,0.0,0,16.0,0
2024,REG,00-0037594,J.Chestnut,RB,TEN,1,1.0,0,0.0,0,2.0,0
2024,REG,00-0038738,H.Luepke,RB,DAL,4,1.0,7,1.8,8,14.0,0
2024,REG,00-0039407,D.Laube,RB,LV,1,1.0,0,0.0,0,0.0,0
2024,REG,00-0039603,B.Brooks,RB,HOU,1,1.0,0,0.0,0,2.0,0
2024,REG,00-0039364,S.Vaki,RB,DET,1,0.5,1,0.5,1,5.0,0
2024,REG,00-0036425,D.Dallas,RB,ARI,0,0.0,0,0.0,0,0.0,0
2023,REG,00-0036414,C.Akers,RB,LA,22,22.0,0,0.0,0,29.0,1
2023,POST,00-0037197,I.Pacheco,RB,KC,81,20.2,12,3.0,12,313.0,3
2023,POST,00-0033280,C.McCaffrey,RB,SF,59,19.7,19,6.3,25,268.0,4
2023,POST,00-0033293,A.Jones,RB,GB,39,19.5,4,2.0,7,226.0,3
2023,REG,00-0037840,K.Williams,RB,LA,228,19.0,32,2.7,48,1144.0,12
2023,POST,00-0037248,J.Cook,RB,BUF,36,18.0,8,4.0,9,140.0,0
2023,REG,00-0035700,J.Jacobs,RB,LV,233,17.9,37,2.8,54,805.0,6
2023,REG,00-0034844,S.Barkley,RB,NYG,247,17.6,41,2.9,60,962.0,6
2023,REG,00-0033280,C.McCaffrey,RB,SF,272,17.0,67,4.2,83,1459.0,14
2023,REG,00-0036223,J.Taylor,RB,IND,169,16.9,19,1.9,23,741.0,7
2023,REG,00-0032764,D.Henry,RB,TEN,280,16.5,28,1.6,36,1167.0,12
2023,REG,00-0033553,J.Conner,RB,ARI,208,16.0,27,2.1,33,1040.0,7
2023,REG,00-0037256,R.White,RB,TB,272,16.0,64,3.8,70,990.0,6
2023,REG,00-0036973,T.Etienne,RB,JAX,267,15.7,58,3.4,73,1008.0,11
2023,REG,00-0035685,D.Montgomery,RB,DET,219,15.6,16,1.1,24,1015.0,13
2023,REG,00-0033897,J.Mixon,RB,CIN,257,15.1,52,3.1,64,1034.0,9
2023,POST,00-0035261,T.Pollard,RB,DAL,15,15.0,7,7.0,9,56.0,1
2023,REG,00-0036893,N.Harris,RB,PIT,255,15.0,29,1.7,38,1035.0,8
2023,REG,00-0035261,T.Pollard,RB,DAL,252,14.8,55,3.2,67,1005.0,6
2023,REG,00-0037197,I.Pacheco,RB,KC,205,14.6,44,3.1,49,935.0,7
2023,REG,00-0038134,K.Walker,RB,SEA,219,14.6,29,1.9,37,905.0,8
2023,REG,00-0036275,D.Swift,RB,PHI,229,14.3,39,2.4,49,1049.0,5
2023,REG,00-0034791,N.Chubb,RB,CLE,28,14.0,4,2.0,4,170.0,0
2023,REG,00-0036555,C.Hubbard,RB,CAR,238,14.0,39,2.3,44,902.0,5
2023,REG,00-0037248,J.Cook,RB,BUF,237,13.9,44,2.6,54,1122.0,2
2023,REG,00-0031687,R.Mostert,RB,MIA,209,13.9,25,1.7,32,1012.0,18
2023,REG,00-0033906,A.Kamara,RB,NO,180,13.8,75,5.8,86,694.0,5
2023,REG,00-0036997,J.Williams,RB,DEN,217,13.6,47,2.9,58,774.0,3
2023,POST,00-0037256,R.White,RB,TB,27,13.5,5,2.5,8,127.0,0
2023,REG,00-0038120,B.Hall,RB,NYJ,223,13.1,76,4.5,95,994.0,5
2023,REG,00-0036251,Z.Moss,RB,IND,183,13.1,27,1.9,37,794.0,5
2023,POST,00-0035685,D.Montgomery,RB,DET,39,13.0,6,2.0,7,183.0,2
2023,POST,00-0037840,K.Williams,RB,LA,13,13.0,1,1.0,1,61.0,0
2023,REG,00-0036493,D.Jackson,RB,IND,13,13.0,5,5.0,6,14.0,0
2023,REG,00-0036875,R.Stevenson,RB,NE,156,13.0,38,3.2,51,619.0,4
2023,REG,00-0033293,A.Jones,RB,GB,142,12.9,30,2.7,43,656.0,2
2023,REG,00-0033699,A.Ekeler,RB,LAC,179,12.8,51,3.6,74,628.0,5
2023,REG,00-0035250,D.Singletary,RB,HOU,216,12.7,30,1.8,38,898.0,4
2023,REG,00-0038542,B.Robinson,RB,ATL,214,12.6,58,3.4,86,976.0,4
2023,REG,00-0039139,J.Gibbs,RB,DET,182,12.1,52,3.5,71,945.0,10
2023,REG,00-0033925,D.Foreman,RB,CHI,109,12.1,11,1.2,16,425.0,4
2023,POST,00-0036893,N.Harris,RB,PIT,12,12.0,2,2.0,3,37.0,0
2023,REG,00-0037267,J.Ford,RB,CLE,204,12.0,44,2.6,63,813.0,4
2023,REG,00-0036265,A.Dillon,RB,GB,178,11.9,22,1.5,28,613.0,2
2023,REG,00-0037746,B.Robinson,RB,WAS,178,11.9,36,2.4,43,733.0,5
2023,REG,00-0034184,G.Edwards,RB,BAL,198,11.6,12,0.7,13,810.0,13
2023,REG,00-0035664,D.Henderson,RB,LA,46,11.5,10,2.5,14,112.0,2
2023,REG,00-0034972,A.Mattison,RB,MIN,180,11.2,30,1.9,44,700.0,0
2023,REG,00-0037258,D.Pierce,RB,HOU,145,11.2,13,1.0,17,416.0,2
2023,POST,00-0035250,D.Singletary,RB,HOU,22,11.0,8,4.0,9,88.0,1
2023,REG,00-0036269,L.Perine,RB,KC,22,11.0,3,1.5,5,77.0,0
2023,REG,00-0036906,K.Herbert,RB,CHI,132,11.0,20,1.7,31,611.0,2
2023,REG,00-0037263,T.Allgeier,RB,ATL,186,10.9,18,1.1,23,683.0,4
2023,REG,00-0033045,E.Elliott,RB,NE,184,10.8,51,3.0,65,642.0,3
2023,POST,00-0036275,D.Swift,RB,PHI,10,10.0,4,4.0,4,34.0,0
2023,POST,00-0039139,J.Gibbs,RB,DET,29,9.7,11,3.7,14,144.0,3
2023,REG,00-0039040,D.Achane,RB,MIA,103,9.4,27,2.5,37,800.0,8
2023,POST,00-0037267,J.Ford,RB,CLE,9,9.0,4,4.0,4,17.0,0
2023,REG,00-0033923,K.Hunt,RB,CLE,135,9.0,15,1.0,21,411.0,9
2023,REG,00-0037228,J.Warren,RB,PIT,149,8.8,61,3.6,74,784.0,4
2023,REG,00-0034838,R.Freeman,RB,LA,77,8.6,1,0.1,2,319.0,2
2023,REG,00-0033948,J.Williams,RB,NO,106,8.2,18,1.4,20,306.0,1
2023,REG,00-0035243,M.Sanders,RB,CAR,129,8.1,27,1.7,41,432.0,1
2023,POST,00-0031687,R.Mostert,RB,MIA,8,8.0,1,1.0,2,33.0,0
2023,POST,00-0033893,D.Cook,RB,BAL,8,8.0,0,0.0,0,23.0,0
2023,POST,00-0033923,K.Hunt,RB,CLE,8,8.0,5,5.0,6,26.0,1
2023,POST,00-0034975,J.Hill,RB,BAL,16,8.0,6,3.0,9,69.0,0
2023,POST,00-0037228,J.Warren,RB,PIT,8,8.0,2,2.0,2,38.0,0
2023,REG,00-0036158,J.Dobbins,RB,BAL,8,8.0,2,2.0,3,22.0,1
2023,REG,00-0038040,Z.White,RB,LV,104,8.0,15,1.2,19,451.0,1
2023,REG,00-0037276,T.Chandler,RB,MIN,102,7.8,21,1.6,25,461.0,3
2023,POST,00-0035537,T.Johnson,RB,BUF,15,7.5,1,0.5,3,66.0,0
2023,REG,00-0035860,T.Jones,RB,NO,21,7.0,4,1.3,6,70.0,2
2023,REG,00-0035567,C.Reynolds,RB,DET,41,6.8,5,0.8,5,179.0,1
2023,REG,00-0036567,E.Mitchell,RB,SF,75,6.8,6,0.5,8,281.0,2
2023,REG,00-0039165,Z.Charbonnet,RB,SEA,108,6.8,33,2.1,40,462.0,1
2023,REG,00-0038454,K.Mitchell,RB,BAL,47,6.7,9,1.3,11,396.0,2
2023,POST,00-0034184,G.Edwards,RB,BAL,13,6.5,2,1.0,3,60.0,0
2023,REG,00-0032144,M.Gordon,RB,BAL,26,6.5,3,0.8,3,81.0,1
2023,REG,00-0038611,C.Rodriguez,RB,WAS,51,6.4,2,0.2,2,247.0,2
2023,REG,00-0036414,C.Akers,RB,MIN,38,6.3,11,1.8,12,138.0,1
2023,REG,00-0038685,C.Brooks,RB,MIA,19,6.3,0,0.0,0,106.0,0
2023,REG,00-0036370,J.Kelley,RB,LAC,107,6.3,8,0.5,12,405.0,2
2023,POST,00-0038797,E.Wilson,RB,GB,12,6.0,1,0.5,1,36.0,0
2023,POST,00-0039040,D.Achane,RB,MIA,6,6.0,3,3.0,6,9.0,0
2023,REG,00-0033856,L.Fournette,RB,BUF,12,6.0,0,0.0,0,40.0,0
2023,REG,00-0036297,D.Evans,RB,CHI,30,6.0,7,1.4,12,105.0,1
2023,REG,00-0037827,T.Davis-Price,RB,SF,6,6.0,0,0.0,0,21.0,0
2023,REG,00-0039032,T.Spears,RB,TEN,100,5.9,52,3.1,70,453.0,2
2023,REG,00-0038551,K.Miller,RB,NO,41,5.9,10,1.4,11,156.0,1
2023,REG,00-0036139,R.Dowdle,RB,DAL,89,5.6,17,1.1,22,361.0,2
2023,POST,00-0034681,C.Edmonds,RB,TB,11,5.5,3,1.5,4,31.0,0
2023,REG,00-0039021,R.Johnson,RB,CHI,81,5.4,34,2.3,40,352.0,2
2023,REG,00-0038705,E.Demercado,RB,ARI,58,5.3,21,1.9,30,284.0,2
2023,REG,00-0030513,L.Murray,RB,BUF,79,5.3,17,1.1,22,300.0,4
2023,REG,00-0034975,J.Hill,RB,BAL,84,5.2,28,1.8,39,387.0,3
2023,REG,00-0036919,K.Gainwell,RB,PHI,84,5.2,30,1.9,37,364.0,2
2023,REG,00-0037299,K.Ingram,RB,ARI,35,5.0,4,0.6,4,74.0,0
2023,REG,00-0038951,S.Tucker,RB,TB,15,5.0,2,0.7,2,23.0,0
2023,REG,00-0038098,P.Strong,RB,CLE,63,4.8,5,0.4,8,291.0,1
2023,REG,00-0036450,K.Vaughn,RB,TB,24,4.8,2,0.4,5,42.0,0
2023,REG,00-0033893,D.Cook,RB,NYJ,67,4.8,15,1.1,20,214.0,0
2023,REG,00-0036360,C.Edwards-Helaire,RB,KC,70,4.7,17,1.1,22,223.0,1
2023,REG,00-0037557,R.Rivers,RB,LA,32,4.6,5,0.7,5,129.0,0
2023,REG,00-0034115,J.Wilson,RB,MIA,41,4.6,14,1.6,17,188.0,0
2023,REG,00-0038794,J.McLaughlin,RB,DEN,76,4.5,31,1.8,36,410.0,1
2023,REG,00-0037525,J.Mason,RB,SF,40,4.4,3,0.3,4,206.0,3
2023,REG,00-0038597,C.Brown,RB,CIN,44,4.4,14,1.4,15,179.0,0
2023,REG,00-0036984,T.Sermon,RB,IND,35,4.4,3,0.4,6,160.0,0
2023,REG,00-0035537,T.Johnson,RB,BUF,30,4.3,7,1.0,7,132.0,0
2023,REG,00-0030578,C.Patterson,RB,ATL,50,4.2,9,0.8,12,181.0,0
2023,REG,00-0038045,I.Spiller,RB,LAC,37,4.1,6,0.7,6,96.0,0
2023,REG,00-0036328,A.Gibson,RB,WAS,65,4.1,48,3.0,59,265.0,1
2023,POST,00-0036919,K.Gainwell,RB,PHI,4,4.0,2,2.0,2,3.0,0
2023,REG,00-0037286,K.Harris,RB,NE,16,4.0,3,0.8,3,65.0,1
2023,REG,00-0038862,E.Dotson,RB,LAC,4,4.0,2,2.0,2,6.0,0
2023,REG,00-0038555,T.Bigsby,RB,JAX,50,3.8,1,0.1,4,132.0,2
2023,REG,00-0035657,D.Harris,RB,BUF,23,3.8,2,0.3,2,94.0,1
2023,REG,00-0038622,D.Vaughn,RB,DAL,23,3.8,7,1.2,7,40.0,0
2023,REG,00-0034681,C.Edmonds,RB,TB,49,3.8,14,1.1,17,176.0,0
2023,REG,00-0030874,D.Williams,RB,ARI,11,3.7,2,0.7,2,43.0,0
2023,REG,00-0033308,M.Breida,RB,NYG,55,3.7,17,1.1,21,151.0,1
2023,REG,00-0034750,R.Penny,RB,PHI,11,3.7,1,0.3,1,33.0,0
2023,REG,00-0036924,M.Carter,RB,ARI,22,3.7,9,1.5,11,149.0,0
2023,REG,00-0038389,I.Abanikanda,RB,NYJ,22,3.7,7,1.2,11,70.0,0
2023,REG,00-0038396,E.Gray,RB,NYG,17,3.4,6,1.2,7,48.0,0
2023,REG,00-0035973,P.Taylor,RB,GB,32,3.2,11,1.1,17,141.0,0
2023,REG,00-0036020,S.Ahmed,RB,MIA,22,3.1,16,2.3,23,61.0,1
2023,REG,00-0033526,S.Perine,RB,DEN,53,3.1,50,2.9,56,238.0,1
2023,POST,00-0035973,P.Taylor,RB,GB,3,3.0,0,0.0,0,6.0,0
2023,POST,00-0036567,E.Mitchell,RB,SF,6,3.0,0,0.0,0,15.0,1
2023,POST,00-0037258,D.Pierce,RB,HOU,3,3.0,0,0.0,0,0.0,0
2023,POST,00-0037557,R.Rivers,RB,LA,3,3.0,3,3.0,3,9.0,0
2023,REG,00-0035184,D.Ozigbo,RB,DET,3,3.0,1,1.0,1,5.0,0
2023,REG,00-0035924,J.Ward,RB,TEN,3,3.0,0,0.0,0,11.0,0
2023,REG,00-0036569,G.Brightwell,RB,NYG,9,3.0,5,1.7,7,19.0,0
2023,REG,00-0038797,E.Wilson,RB,GB,14,2.8,4,0.8,5,85.0,0
2023,POST,00-0036360,C.Edwards-Helaire,RB,KC,11,2.8,4,1.0,4,53.0,0
2023,REG,00-0035628,D.Johnson,RB,JAX,41,2.7,10,0.7,12,108.0,0
2023,REG,00-0039136,Z.Evans,RB,LA,9,2.2,0,0.0,0,19.0,0
2023,REG,00-0037120,T.Goodson,RB,IND,13,2.2,6,1.0,9,87.0,0
2023,POST,00-0033854,D.Ogunbowale,RB,HOU,2,2.0,1,1.0,1,7.0,0
2023,POST,00-0036139,R.Dowdle,RB,DAL,2,2.0,2,2.0,3,11.0,0
2023,REG,00-0034414,B.Scott,RB,PHI,20,2.0,4,0.4,6,86.0,0
2023,REG,00-0036297,D.Evans,RB,MIA,2,2.0,0,0.0,0,16.0,0
2023,REG,00-0036857,C.Evans,RB,CIN,2,2.0,1,1.0,1,12.0,0
2023,REG,00-0036860,J.Funk,RB,IND,2,2.0,1,1.0,1,10.0,0
2023,REG,00-0031376,J.McKinnon,RB,KC,21,1.8,25,2.1,32,60.0,1
2023,REG,00-0037429,R.Blackshear,RB,CAR,14,1.8,6,0.8,7,46.0,0
2023,REG,00-0035860,T.Jones,RB,ARI,5,1.7,3,1.0,4,25.0,0
2023,REG,00-0036842,K.Nwangwu,RB,MIN,5,1.7,0,0.0,0,13.0,0
2023,REG,00-0035715,D.Gore,RB,WAS,3,1.5,0,0.0,0,26.0,0
2023,REG,00-0037157,Z.Knight,RB,DET,3,1.5,1,0.5,1,13.0,0
2023,REG,00-0029239,B.Bolden,RB,LV,4,1.3,0,0.0,0,31.0,1
2023,REG,00-0033854,D.Ogunbowale,RB,HOU,8,1.3,2,0.3,7,35.0,0
2023,REG,00-0035291,T.Williams,RB,CIN,15,1.1,7,0.5,9,69.0,0
2023,POST,00-0035567,C.Reynolds,RB,DET,1,1.0,0,0.0,0,1.0,1
2023,REG,00-0032975,J.Williams,RB,WAS,1,1.0,0,0.0,1,-2.0,0
2023,REG,00-0033118,K.Drake,RB,BAL,1,1.0,2,2.0,3,0.0,0
2023,REG,00-0033118,K.Drake,RB,GB,1,1.0,0,0.0,0,0.0,0
2023,REG,00-0035831,J.Robinson,RB,GB,1,1.0,1,1.0,1,2.0,0
2023,REG,00-0036425,D.Dallas,RB,SEA,10,1.0,6,0.6,9,36.0,0
2023,REG,00-0036493,D.Jackson,RB,NYG,1,1.0,0,0.0,0,2.0,0
2023,REG,00-0037410,J.Corbin,RB,NYG,1,1.0,3,3.0,3,1.0,0
2023,REG,00-0038397,E.Hull,RB,IND,1,1.0,1,1.0,1,1.0,0
2023,REG,00-0038738,H.Luepke,RB,DAL,6,1.0,3,0.5,4,19.0,1
2023,REG,00-0032104,A.Abdullah,RB,LV,15,0.9,19,1.2,24,89.0,0
2023,REG,00-0036924,M.Carter,RB,NYJ,8,0.9,15,1.7,20,38.0,0
2023,REG,00-0034208,M.Boone,RB,HOU,5,0.7,7,1.0,9,23.0,0
2023,POST,00-0030513,L.Murray,RB,BUF,0,0.0,5,2.5,6,0.0,0
2023,POST,00-0031376,J.McKinnon,RB,KC,0,0.0,2,2.0,2,0.0,0
2023,POST,00-0034115,J.Wilson,RB,MIA,0,0.0,1,1.0,2,0.0,0
2023,REG,00-0033296,A.Armah,RB,WAS,0,0.0,3,1.0,3,0.0,0
2023,REG,00-0035594,T.Homer,RB,CHI,0,0.0,0,0.0,1,0.0,0
2023,REG,00-0035806,J.Hasty,RB,JAX,0,0.0,0,0.0,2,0.0,0
2023,REG,00-0036336,A.McFarland,RB,PIT,0,0.0,2,2.0,2,0.0,0
2023,REG,00-0038678,J.Mims,RB,NO,0,0.0,0,0.0,2,0.0,0
2022,REG,00-0032764,D.Henry,RB,TEN,349,21.8,33,2.1,41,1538.0,13
2022,REG,00-0035700,J.Jacobs,RB,LV,340,20.0,53,3.1,64,1653.0,12
2022,REG,00-0034844,S.Barkley,RB,NYG,295,18.4,57,3.6,76,1312.0,10
2022,REG,00-0034791,N.Chubb,RB,CLE,302,17.8,27,1.6,37,1525.0,12
2022,REG,00-0036223,J.Taylor,RB,IND,192,17.5,28,2.5,40,861.0,4
2022,REG,00-0037746,B.Robinson,RB,WAS,205,17.1,9,0.8,12,797.0,2
2022,REG,00-0036755,J.Patterson,RB,WAS,17,17.0,0,0.0,1,78.0,0
2022,REG,00-0037258,D.Pierce,RB,HOU,220,16.9,30,2.3,39,939.0,4
2022,REG,00-0036893,N.Harris,RB,PIT,272,16.0,41,2.4,53,1034.0,7
2022,REG,00-0033893,D.Cook,RB,MIN,264,15.5,39,2.3,56,1173.0,8
2022,REG,00-0033948,J.Williams,RB,DET,262,15.4,12,0.7,16,1066.0,17
2022,REG,00-0033045,E.Elliott,RB,DAL,231,15.4,17,1.1,23,876.0,12
2022,REG,00-0035243,M.Sanders,RB,PHI,259,15.2,20,1.2,26,1269.0,11
2022,REG,00-0038134,K.Walker,RB,SEA,228,15.2,27,1.8,35,1050.0,9
2022,POST,00-0033893,D.Cook,RB,MIN,15,15.0,6,6.0,7,60.0,0
2022,POST,00-0036973,T.Etienne,RB,JAX,30,15.0,4,2.0,4,171.0,1
2022,POST,00-0038134,K.Walker,RB,SEA,15,15.0,1,1.0,1,63.0,1
2022,REG,00-0033897,J.Mixon,RB,CIN,210,15.0,60,4.3,75,814.0,7
2022,REG,00-0033906,A.Kamara,RB,NO,223,14.9,57,3.8,77,897.0,2
